,Id,Date,Text,State
3056467,1061727649326755840,2018-11-11,"['remember', 'first', 'time', 'evacuating', 'cuz', 'terrifying', 'next', 'day', 'went', 'hill', 'minutes', 'behind', 'house', 'saw', 'burnt', 'crisp']",Haryana
3056709,1061726060717453312,2018-11-11,"['picture', 'tho', 'repost', 'mertalas', 'get_repost', 'sad', 'pray', 'life', 'los', 'angeles']",California
3056878,1061724871271505920,2018-11-11,"['didnt', 'want', 'maybe', 'shouldnt', 'wearing', 'miniskirt', 'bought', 'forced', 'wear']",California
3056933,1061724448628211712,2018-11-11,"['awful', 'town', 'paradise', 'ca', 'got', 'totally', 'wiped', 'due', 'theyre', 'northern', 'southern', 'whole', 'state', 'basically', 'dealing']",California
3056934,1061724436548579328,2018-11-11,"['help', 'affected', 'southern', 'com']",California
3057280,1061721486715580416,2018-11-11,"['trump', 'back', 'hotel', 'room', 'tweeting', 'vitriol', 'people', 'dying', 'threatening', 'cut', 'aid', 'people', 'like', 'gall', 'suggest', 'concerned', 'citizens', 'haters', 'strange', 'sense', 'morality']",Missouri
3057351,1061720996762214400,2018-11-11,"['someone', 'pls', 'tell', 'potus', 'perfect', 'storm', 'winds', 'flames', 'embers', 'pyromaniacs', 'weapons', 'mountains', 'inaccessible', 'canyons', 'hillsides', 'valleys', 'lack', 'waterirrigation', 'conservative', 'aka', 'voters', 'cox', 'suggested', 'solutionstry', 'truth']",California
3057553,1061719489715130368,2018-11-11,[],Arizona
3058160,1061715737910362114,2018-11-11,"['fears', 'damage', 'winds', 'strengthen']",Vlaams-Brabant
3058219,1061715362016870405,2018-11-11,"['cali', 'strong', 'winds', 'moving', 'back', 'soonprepare', 'plan', 'malibu', 'containment', 'camp', 'safe', 'friends', 'death', 'toll', 'rises', 'camp']",Georgia
3058298,1061715027915268096,2018-11-11,"['frmitchell_', 'day', 'chris', 'decided', 'bother', 'wash', 'amazon', 'books', 'new', 'normal', 'ferocious', 'winds', 'whip', 'deadly', 'article', 'reuters']",California
3058404,1061714176291221505,2018-11-11,"['lot', 'californians', 'go', 'outside', 'days', 'greeted', 'hazy', 'fog', 'smell', 'wood', 'burning', 'make', 'difficult', 'stay', 'outside', 'long', 'periods', 'time', 'tough', 'breath', 'eyes', 'start', 'burn']",California
3058492,1061713668428234752,2018-11-11,"['president', 'trumps', 'tweet', 'angers', 'firefighters', 'celebrities']",Texas
3058668,1061712639728832512,2018-11-11,"['death', 'toll', 'hits', 'ends']",California
3058774,1061712071908360198,2018-11-11,"['many', 'burning', 'right', 'swipe', 'left', 'massive', 'burning', 'bit', 'west', 'siblings', 'parents']",Georgia
3058812,1061711841812918272,2018-11-11,[],California
3058852,1061711629111353344,2018-11-11,"['help', 'victims']",California
3058895,1061711406314205184,2018-11-11,"['god', 'bless', 'affected', 'god', 'bless', 'firefighters']",Texas
3059469,1061708285877850117,2018-11-11,"['president', 'trumps', 'tweet', 'angers', 'firefighters', 'celebrities']",Texas
3060063,1061704857923567616,2018-11-11,"['death', 'toll', 'hits', 'ends']",Florida
3060120,1061704477076377600,2018-11-11,"['weve', 'reporting', 'new', 'normal', 'least', 'years', 'respect', 'acceptance', 'yet', 'californiafires', 'climatechange', 'cadrought', 'cawx']",California
3060176,1061704182917410816,2018-11-11,"['new', 'normal', 'ferocious', 'winds', 'whip', 'deadly']",województwo mazowieckie
3060359,1061703148387987456,2018-11-11,"['paradise', 'quantify', 'everything', 'gone']",California
3060725,1061700983133093889,2018-11-11,"['info', 'help']",California
3061295,1061696781208051712,2018-11-11,"['thoughts', 'coastal', 'comrades', 'kudos', 'bravery', 'fighting', 'keep', 'others', 'safe', 'malibufire', 'woolseyfire', 'malibu', 'californiawildfires', 'hillfire', 'woosleyfire', 'losangeles', 'californiafires']",California
3061440,1061695989776445440,2018-11-11,"['thank', 'half', 'federal', 'land', 'jurisdiction', 'grow', 'heart']",California
3061901,1061692973514137600,2018-11-11,"['week', 'trump', 'said', 'fck', 'veterans', 'day', 'tomorrow', 'turn', 'market', 'back', 'green', 'give', 'speech', 'florida', 'votes', 'treated', 'hes', 'back', 'loved', 'weeks', 'twitter', 'posts', 'never', 'happened']",Michigan
3062259,1061690508785958912,2018-11-11,"['using', 'inmate', 'labor', 'fight', 'deadly']",England
3062451,1061689155770564609,2018-11-11,"['heard', 'collaborator', 'bass', 'player', 'ed', 'allowed', 'back', 'home', 'mandatory', 'evacuation', 'scary', 'times', 'moment']",England
3062516,1061688674038005762,2018-11-11,"['cannot', 'believe', 'people', 'considered', 'decent', 'still', 'support', 'creep', 'elections', 'pence', 'betterno', 'push', 'evangelicallaw', 'god', 'help', 'us', 'trumps', 'tweet', 'angers', 'firefighters', 'politicians', 'celebrities']",Florida
3062607,1061688005721800707,2018-11-11,"['campfire', 'woolseyfire', 'malibu', 'paradise', 'losangeles', 'californialove', 'los', 'angeles']",California
3062753,1061687151065128960,2018-11-11,[],Washington
3062764,1061687107243040768,2018-11-11,"['officials', 'start', 'grim', 'search', 'dead', 'cnn']",Alberta
3062863,1061686457948127232,2018-11-11,"['watching', 'live', 'coverage', 'kabc', 'la']",Oklahoma
3063007,1061685590687707136,2018-11-11,"['psa', 'salinas']",California
3063022,1061685487671291904,2018-11-11,"['ca', 'info', 'help']",California
3063075,1061685107059175424,2018-11-11,"['ca', 'others', 'info', 'help', 'camp', 'victims']",California
3063123,1061684819694837760,2018-11-11,"['scientist', 'rips', 'uninformed', 'trump']",Washington
3063383,1061683322026225664,2018-11-11,"['shannen', 'doherty', 'alyssa', 'milano', 'check', 'updates', 'celebrities', 'still', 'move']",Kansas
3063388,1061683308889886720,2018-11-11,"['sending', 'good', 'energy', 'love', 'fellow', 'peeps', 'positivevibes', 'love', 'onmymind', 'roadbike', 'los', 'angeles']",California
3063869,1061680160515121153,2018-11-11,"['trump', 'sent', 'troops', 'border', 'stop', 'migrants', 'miles', 'away', 'cant', 'send', 'help']",California
3063994,1061679288901021696,2018-11-11,"['timely', 'federal', 'support', 'thank', 'emergency', 'responders', 'tireless', 'help', 'firefighters', 'californiafire', 'campfire', 'woosleyfires']",California
3064114,1061678458625900544,2018-11-11,"['add', 'voices', 'chorus', 'thanks', 'brave', 'firefighters', 'working', 'hard', 'keep', 'clients', 'community', 'members', 'safe', 'thousand', 'oaks', 'area', 'throughout', 'firefighters', 'image']",California
3064470,1061675870706839552,2018-11-11,"['paradise', 'gone', 'devastate', 'communities']",California
3064511,1061675640301137920,2018-11-11,"['prayers', 'go', 'families', 'firefighters', 'fighting']",Alberta
3064571,1061675057464860672,2018-11-11,"['pete', 'santilli', 'gt', 'yet', 'another', 'trilliondollar', 'unfunded', 'liability', 'edition']",Nevada
3064665,1061674188291751937,2018-11-11,"['please', 'push', 'back', 'trumps', 'vile', 'disgusting', 'words', 'californiawildfires', 'trumplies']",California
3064875,1061673333983461376,2018-11-11,"['world', 'news', 'peace', 'talks', 'yemen', 'postponed', 'end', 'year', 'seven', 'ancient', 'tombs', 'dozens', 'cat', 'mummies', 'discovered', 'egypt', 'devil', 'winds', 'kick', 'leave', 'dead']",Ohio
3065013,1061672144524857345,2018-11-11,[],California
3065157,1061670799801638912,2018-11-11,"['trumps', 'tweet', 'angers', 'firefighters', 'politicians', 'celebrities']",British Columbia
3065244,1061669964636135426,2018-11-11,"['devils', 'take', 'paradise', 'continue', 'feel', 'thousands', 'people', 'animals', 'suffering', 'displaced', 'raging', 'beyond', 'containment', 'airquality', 'must', 'horrific', 'hundreds', 'miles', 'around', 'paradisefire']",Illinois
3065490,1061667837574610944,2018-11-11,"['amazing', 'going', 'past', 'year', 'since', 'theyre', 'heading', 'destroy', 'celebrities', 'houses', 'crisis', 'square', 'miles', 'wildlife', 'gone']",Illinois
3065634,1061666534689394688,2018-11-11,"['please', 'push', 'back', 'trumps', 'tweet', 'absolutely', 'reprehensible', 'said', 'tweeted', 'californiawildfires', 'trumplies']",California
3065653,1061666382276947969,2018-11-11,"['entérate', 'cifra', 'de', 'muertos', 'en', 'sube', 'personas', 'debido', 'los', 'incendios', 'forestales', 'campfire', 'woolseyfire', 'hillfire', 'los', 'angeles']",California
3065673,1061666211157630977,2018-11-11,"['cowboy', 'volunteers', 'ride', 'rescue', 'horses', 'animals', 'area']",California
3065916,1061664623819026432,2018-11-11,"['heartbreaking', 'stunning', 'nasa', 'photos', 'show', 'devastating', 'space']",California
3065934,1061664514553217024,2018-11-11,"['despite', 'poor', 'air', 'quality', 'folks', 'came', 'supported', 'stillhere', 'rallymarch', 'state', 'capitol', 'sacramento', 'ready', 'organize', 'mobilize', 'community', 'across', 'country', 'transjustice']",California
3065981,1061664110729924610,2018-11-11,"['elect', 'president', 'little', 'compassion', 'much', 'ignorance', 'im', 'sorry', 'battling', 'showsomeempathy']",Massachusetts
3066012,1061663919675195397,2018-11-11,"['grateful', 'city', 'county', 'managers', 'staffs', 'working', 'tirelessly', 'keep', 'residents', 'safecaliforniawildfires']",Pennsylvania
3066013,1061663906874167299,2018-11-11,"['firefighter', 'union', 'president', 'rips', 'trump', 'demeaning', 'comments']",Texas
3066047,1061663701743202305,2018-11-11,"['officials', 'start', 'grim', 'search', 'dead', 'cnn']",Hawaii
3066125,1061663048761405441,2018-11-11,"['president', 'also', 'tweeted', 'campfire', 'rd', 'deadly', 'history', 'people', 'lost', 'lives', 'number', 'expected', 'rise']",California
3066386,1061661168438296577,2018-11-11,"['local', 'journalism', 'matters', 'literally', 'checking', 'status', 'homes', 'reports', 'service', 'journalism', 'impact']",Texas
3066521,1061660170105700352,2018-11-11,"['least', 'deaths', 'suspected', 'winds', 'set', 'pick', 'back']",Hawaii
3066701,1061658647632039936,2018-11-11,"['president', 'trumps', 'tweet', 'angers', 'firefighters', 'celebrities']",California
3066767,1061658270463492096,2018-11-11,"['wellwritten', 'article', 'reasons', 'devastating']",Washington
3067198,1061655671370907648,2018-11-11,"['continuing', 'prayers', 'regarding', 'told', 'news', 'fox', 'channel', 'lots', 'happened', 'u', 'n', 'familys', 'prayers', 'time', 'need', 'prayforcaliforina']",Louisiana
3067436,1061654231269031936,2018-11-11,"['climate', 'change', 'contributes', 'growing', 'destruction', 'hot', 'dry', 'weather', 'conditions', 'help', 'carry', 'thousands', 'acres', 'often', 'present', 'nearly', 'yearround']",California
3067582,1061653354101624832,2018-11-11,"['baldwinhillsscenicoverlook', 'baldwinhills', 'losangeles', 'landscape', 'laphotographer', 'nofilter', 'baldwin', 'hills', 'scenic', 'overlook']",California
3067983,1061650875209310209,2018-11-11,"['forest', 'management', 'problem', 'tom', 'bonnicksen', 'forestry', 'expert', 'said', 'forests', 'around', 'paradise', 'contained', 'trees', 'per', 'acre', 'studied', 'area', 'decade', 'ago', 'healthy', 'forest', 'trees', 'per', 'acre']",California
3068009,1061650639955070977,2018-11-11,"['repo', 'death', 'toll']",Minnesota
3068039,1061650464373202946,2018-11-11,"['dad', 'sings', 'daughter', 'flee']",North Carolina
3068102,1061650033773330432,2018-11-11,"['severe', 'devil', 'winds', 'expected', 'whip', 'deadly', 'blazes']",California
3068178,1061649546843996160,2018-11-11,"['concern', 'lived', 'ca', 'driving', 'thru', 'smoke', 'near', 'hwys', 'etc', 'death', 'toll', 'jumps', 'still', 'missing', 'town', 'paradise', 'incinerated', 'mobile', 'dna', 'teams', 'brought', 'id', 'remains', 'k', 'evacuated', 'across', 'state']",Georgia
3068252,1061648957468749824,2018-11-11,[],Florida
3068254,1061648944160272385,2018-11-11,[],Texas
3068291,1061648671236796419,2018-11-11,"['meanwhile', 'less', 'hours', 'mass', 'shooting', 'thousand', 'oaks', 'residents', 'southern', 'ordered', 'flee', 'homes', 'woolsey', 'hill', 'tore', 'though', 'region']",California
3068323,1061648478437285892,2018-11-11,['climatechangeisreal'],California
3068344,1061648361093320704,2018-11-11,"['trumps', 'tweet', 'angers', 'firefighters', 'politicians', 'celebrities', 'kind', 'president', 'care', 'dosent', 'care', 'lives', 'lost', 'people', 'rescuers', 'trying', 'save', 'lives', 'wow', 'guy', 'dont', 'words']",Mississippi
3068501,1061647345740406784,2018-11-11,"['haunting', 'photos', 'show', 'animals', 'fleeing', 'massive', 'campfire', 'woolsleyfire']",Texas
3068772,1061646080578908162,2018-11-11,"['paid', 'spoilerhour', 'day', 'cited', 'potential', 'kids', 'paid', 'less', 'program', 'creates', 'source', 'mm', 'value', 'state', 'per', 'year', 'sounds', 'like', 'econ', 'slavery', 'ht']",Maryland
3068812,1061645802249089030,2018-11-11,"['absconded', 'new', 'york', 'weekend', 'realize', 'despite', 'hellish', 'elections', 'fuckery', 'would', 'take', 'south', 'goddamn', 'day', 'northeast']",New York
3068997,1061644405344477184,2018-11-11,"['death', 'toll', 'jumps', 'battles']",Tennessee
3069154,1061643198999814145,2018-11-11,"['climate', 'change', 'contributes', 'growing', 'destruction', 'hot', 'dry', 'weather', 'conditions', 'help', 'carry', 'thousands', 'acres', 'present', 'nearly', 'yearround', 'states', 'urban', 'sprawl', 'encroachment', 'formerly', 'undeveloped', 'land', 'real', 'catalyst', 'henke']",New Jersey
3069204,1061642921219444737,2018-11-11,"['donation', 'centers', 'accepting', 'food', 'clothing', 'linens', 'across', 'ca', 'help', 'assist', 'need', 'takeaction', 'join']",Illinois
3069413,1061641664211701760,2018-11-11,"['nice', 'real', 'nice', 'trump', 'threatens', 'withhold', 'federal', 'funding']",Florida
3069487,1061641206256582656,2018-11-11,"['trumps', 'response', 'shows', 'little', 'understands', 'job', 'says', 'rep', 'schiff']",Ohio
3069811,1061639151982989314,2018-11-11,"['mom', 'lost', 'home', 'three', 'years', 'ago', 'really', 'take', 'village', 'put', 'lives', 'back', 'together', 'heartbroken', 'see', 'happening', 'please', 'give']",England
3069844,1061638963889229824,2018-11-11,"['firefighter', 'union', 'president', 'rips', 'trump', 'demeaning', 'comments']",California
3070008,1061638128807698433,2018-11-11,"['trump', 'threatens', 'pull', 'federal', 'funding', 'firefighters', 'union', 'blast']",Texas
3070012,1061638112089137152,2018-11-11,"['blessings', 'god', 'empty', 'worthless', 'sentimentuseless', 'meaningless', 'words', 'going', 'seeing', 'complete', 'devastation', 'paradise', 'example', 'governmental', 'helpthat', 'would', 'meaningful', 'job', 'cawildfires']",Florida
3070101,1061637574744133633,2018-11-11,"['wont', 'last', 'time', 'lets', 'get', 'ready']",California
3070655,1061633811962720256,2018-11-11,"['era', 'megafires', 'crisis', 'facing', 'happen', 'next']",Oregon
3070661,1061633765305401345,2018-11-11,"['pets', 'malibu', 'paradise', 'los', 'angeles']",California
3070741,1061633209018986497,2018-11-11,"['urge', 'read', 'brads', 'incredible', 'story', 'told', 'talented', 'feeling', 'stories', 'like', 'one', 'begin', 'emerge', 'campfire', 'coming', 'days']",California
3070888,1061632108857344000,2018-11-11,"['deadly', 'rage', 'pictures']",Colorado
3070973,1061631533314789376,2018-11-11,"['help', 'victims']",California
3071070,1061630892798398464,2018-11-11,"['resources', 'pets', 'affected', 'ca', 'socalfiresjameswoods']",California
3071134,1061630440241541120,2018-11-11,"['share', 'top', 'three', 'ideas', 'stop', 'state', 'solutions', 'dont', 'part', 'problem']",North Carolina
3071145,1061630383027036160,2018-11-11,"['dear', 'forestry', 'service', 'us', 'raider', 'nation', 'would', 'like', 'apologize', 'sorry', 'dumpster', 'season', 'spread', 'real', 'life', 'raidernation']",West Virginia
3071165,1061630268883243010,2018-11-11,"['vice', 'president', 'joe', 'biden', 'presenting', 'award', 'president', 'gw', 'bush', 'trump', 'attacking', 'anyone', 'isnt', 'self', 'absorbed', 'idiot', 'whos', 'afraid', 'rain', 'knows', 'happen', 'regularly', 'trumps', 'idiot']",Texas
3071275,1061629665322786816,2018-11-11,"['trumps', 'tweet', 'infuriates', 'celebrities', 'hollywood', 'strikes', 'back', 'wildlandfire', 'campfire', 'woolseyfire', 'firefighting', 'calfire']",New Mexico
3071310,1061629489191550976,2018-11-11,"['ive', 'linked', 'ways', 'help', 'donate', 'american', 'red', 'cross', 'lafd', 'united', 'way', 'volunteers', 'calfund']",Quintana Roo
3071397,1061628976739876870,2018-11-11,"['trumps', 'tweet', 'angers', 'firefighters', 'politicians', 'celebrities']",North Carolina
3071460,1061628541442449408,2018-11-11,"['president', 'trumps', 'tweet', 'angers', 'firefighters', 'celebrities']",Georgia
3071553,1061627940176363520,2018-11-11,"['malibu', 'isnt', 'home', 'celebrities', 'also', 'one', 'iconic', 'surf', 'towns', 'thoughts', 'go', 'affected', 'throughout']",California
3071691,1061626702646910976,2018-11-11,"['hey', 'instead', 'hearts', 'people', 'struggling', 'devastating', 'losses', 'homes', 'families', 'dead', 'terrible', 'sending', 'help', 'offer', 'whatever', 'resources', 'trashpotus']",New York
