object_id,year,agency,fire_name,alarm_date,cont_date,cause,gis_acres,shape_area,shape_length,geometry,fire_season
21641,2020,USF,BOBCAT,2020-09-06,2020-10-19,14.0,115997.9765625,690091830.297994,433313.073884386,"MULTIPOLYGON (((-117.95990089449319 34.34269245633526, -117.94229999472232 34.30755092062022, -117.92034322252921 34.3115332804293, -117.94815383842351 34.303641085384776, -117.94580043204216 34.2794294355229, -117.97040762419228 34.27374783334208, -117.96490168722083 34.24312546079613, -117.99709641677322 34.24645825053054, -117.98299579442205 34.26264261184754, -118.00270915983869 34.30305215714483, -118.01850111224046 34.30159447312589, -118.01510414287503 34.273880200075986, -118.0741761019106 34.278978336869244, -118.06362530894856 34.26595169591936, -118.10436849477952 34.25725287027438, -118.09298932037824 34.239328768694136, -118.063680382862 34.22494067505515, -118.06156744560074 34.23388435857508, -118.07272387194757 34.233622839612124, -118.08550892144662 34.23859388769854, -118.08541336854816 34.24213042962165, -118.05833625223617 34.23736724882637, -118.06071850262295 34.214281539822515, -117.99203245451483 34.16562687426331, -117.9568002604754 34.17155600045853, -117.91619590657663 34.2272903210819, -117.88806702745865 34.20768650555683, -117.85873702355067 34.20101377698147, -117.86435034962275 34.215104737533196, -117.84568675454882 34.231540500200325, -117.8730072613022 34.25321090326656, -117.86195548149945 34.31167496125064, -117.84503236061045 34.3234442820054, -117.84962496965271 34.32996252392698, -117.86064181217742 34.32412003677758, -117.85854741434702 34.341986059165855, -117.80924973555877 34.350906878743416, -117.79039753200442 34.37525347577878, -117.82247005833885 34.383078493147885, -117.81936513217057 34.405436435703365, -117.76868594329002 34.40131190883032, -117.78408030494033 34.41518157753487, -117.7668481824582 34.44381461785301, -117.79584474790238 34.443956135070856, -117.78490029701315 34.45463129542391, -117.79552876460285 34.46338571997549, -117.83918216586595 34.42290912914312, -117.84641878718227 34.45956392956602, -117.8614003352303 34.46338697167424, -117.91272747623034 34.43360222440179, -117.91094894671508 34.456369992162465, -117.89981624667156 34.46249766905543, -117.89235144967978 34.47318365457713, -117.89471722765921 34.474927443512314, -117.92007649206012 34.466191711085905, -117.93146259337057 34.442771890811116, -117.91917559861112 34.43575150466978, -117.93694284930464 34.43352071712136, -117.92931545814476 34.46988290277342, -117.96130046701093 34.454276228273386, -117.95794895239888 34.477373051017764, -117.98034567360405 34.48392452230031, -118.01620104602408 34.455532123731835, -118.04061943565763 34.474181031743655, -118.04266152548738 34.42415578759879, -118.01489350770387 34.419267429619744, -117.99158974318325 34.38202637312741, -117.96629467329085 34.38954381874984, -117.94528969758233 34.37292543027664, -117.95820924643897 34.349335445283636, -117.93681087151806 34.34512866999429, -117.95990089449319 34.34269245633526), (-118.08946097958905 34.24659344335968, -118.08545669609093 34.253666160824785, -118.08235523562306 34.25196546070936, -118.08130349527495 34.24579279873693, -118.08946097958905 34.24659344335968)), ((-118.07726626516548 34.236085366345385, -118.07584445215797 34.23600760079439, -118.07493031035517 34.23663706880273, -118.07624397518563 34.23676121407536, -118.07726626516548 34.236085366345385)), ((-118.06370431487949 34.236316857906104, -118.06392929434914 34.23713232613225, -118.06391085013972 34.23577686590031, -118.06149313606213 34.23653963078081, -118.06370431487949 34.236316857906104)), ((-118.10393976572534 34.25788212817025, -118.1037965697775 34.258208760282905, -118.10382297934851 34.25861782302832, -118.10447665373637 34.25802072096597, -118.10393976572534 34.25788212817025)), ((-117.85584765532137 34.32383864061672, -117.85595508664285 34.32451996595808, -117.8568916971075 34.32448456269439, -117.85638532666333 34.323885915065546, -117.85584765532137 34.32383864061672)), ((-117.77119905575582 34.41219626744112, -117.77104537377363 34.412746676913514, -117.7719783496547 34.41266340549046, -117.77186310838016 34.412315897107064, -117.77119905575582 34.41219626744112)), ((-117.77635775164913 34.41470189221454, -117.77585945616102 34.41433360190279, -117.7755529042737 34.41450579358456, -117.77559253974066 34.41475317802473, -117.77635775164913 34.41470189221454)), ((-117.92996153009037 34.46105435108992, -117.92924928374934 34.46181477955915, -117.92947840355413 34.46273946688822, -117.93059971482778 34.461011709177775, -117.92996153009037 34.46105435108992)), ((-118.02539091558518 34.46853396335879, -118.02503004975914 34.46811303604286, -118.02356688190923 34.468366017795006, -118.02471817535377 34.46957075207786, -118.02539091558518 34.46853396335879)), ((-117.92892315757196 34.470153348942716, -117.92884286435526 34.47050579058456, -117.92934362032891 34.47045127003486, -117.92920241235278 34.470141717974336, -117.92892315757196 34.470153348942716)))",True
21664,2020,CDF,MEYERS,2020-08-17,2020-09-02,1.0,2360.24902344,15621426.321686,22388.5020060167,"POLYGON ((-123.22654360209194 38.5178518862475, -123.21850189265167 38.501753854019604, -123.17489898389408 38.48344889404033, -123.20237900089921 38.52257515806487, -123.22654360209194 38.5178518862475))",True
21665,2020,CDF,WALLBRIDGE,2020-08-17,2020-09-02,1.0,55208.890625,366514226.490753,157572.908253195,"POLYGON ((-123.12350319723328 38.66220039753827, -123.1243802529879 38.64527259923374, -123.0966837348128 38.61284890883923, -123.10361906028453 38.60077693151947, -123.06432980941898 38.592695948070464, -123.02785028664125 38.539485759985176, -122.99280322370377 38.53431788642093, -122.98476849866482 38.54519359418673, -122.97477180363802 38.5484009634191, -122.9771732905483 38.53433833691551, -122.95176149446621 38.52984003886056, -122.9477263161089 38.54745464136598, -122.91880356792652 38.544215505564395, -122.88861958328866 38.56794072315601, -122.93774922321987 38.58553088505762, -122.93305131725324 38.60166430356586, -122.90771506319834 38.60571215351052, -122.93568807742801 38.61968236936123, -122.9444252059674 38.64298751577698, -122.97461274254393 38.64773444374495, -122.96015453321748 38.65885710769445, -122.997509194745 38.69091139212934, -123.0227896652174 38.68442240283092, -123.07865331996183 38.707519652284994, -123.09047344948831 38.70117419278474, -123.07822683759417 38.68877010916904, -123.1014316338216 38.6830970692388, -123.0906172410192 38.666349784477646, -123.12350319723328 38.66220039753827))",True
21666,2020,CDF,HENNESSEY,2020-08-17,2020-09-16,1.0,305351.59375,2027266568.25789,1008834.88444178,"POLYGON ((-122.57430065269833 38.697808720492915, -122.5273675050279 38.646740365101074, -122.49690765315616 38.6424770822425, -122.47574837832285 38.667487451392425, -122.38916073108052 38.650381260365926, -122.38681027027503 38.632785780046035, -122.3405629099672 38.60207377724298, -122.34167693410724 38.510155718877186, -122.30942970521299 38.48835270870472, -122.32238811788378 38.487623195336866, -122.32489828297713 38.467121607129386, -122.2929705866261 38.46308547977196, -122.24948048560694 38.416489562679125, -122.22770984793397 38.42661356437144, -122.19174090869912 38.405790394146436, -122.19810897861164 38.38387075127858, -122.17232360194902 38.37468623824094, -122.16986028579433 38.35910763588582, -122.12630130465415 38.35391617915038, -122.14202129391686 38.36695028208004, -122.12807591661645 38.37306655647866, -122.12442558012008 38.35691235882904, -122.09917828353282 38.35649889079857, -122.09733097630445 38.33118122570904, -122.07574959120397 38.326684866171846, -122.09360513820509 38.31575309688582, -122.0699417699914 38.296136328768256, -122.01367837033544 38.30344873011233, -122.01011796957206 38.32414616951059, -122.03445478948288 38.34177675055567, -122.02472235994804 38.35761426034299, -122.0142824972455 38.342916628097605, -122.01917243068054 38.36726781881233, -122.03007661997704 38.361055420324725, -122.04197660793564 38.382128013132444, -122.00729971018401 38.38275949944635, -121.98596145770846 38.4010069406237, -121.98737052092713 38.422341008334044, -122.02541809345749 38.46891896311178, -122.01716988738454 38.515302164348384, -122.04405457378289 38.5313826232633, -122.0590693702762 38.567093740106365, -122.06353683142298 38.64898963429607, -122.07884481197388 38.67735614799682, -122.16539659667343 38.71766308898881, -122.20972257647118 38.8094332081803, -122.20348971738196 38.832159839118766, -122.22837320795722 38.84548263835191, -122.26607597384388 38.91967252410159, -122.29414752517536 38.92993672014736, -122.30469964674575 38.91977471783333, -122.31925918244295 38.950993504096786, -122.34831270736436 38.94877763850896, -122.32284208330923 38.92357198517242, -122.34305437932287 38.921565606627325, -122.32623158587805 38.91412384360034, -122.32452103816853 38.87347396595776, -122.34626595976987 38.87394792032146, -122.35294244287901 38.89503579420434, -122.3978215737877 38.863612962368734, -122.32523879387716 38.804069752717744, -122.34776744615652 38.80200274800028, -122.32924579208405 38.78332053398653, -122.34461259521808 38.78594420339526, -122.3221705315489 38.78050184740756, -122.29485515058256 38.7158886238313, -122.31214416337166 38.72008993291601, -122.29742850137636 38.68996561978053, -122.3098863709742 38.69065066189042, -122.30752365894483 38.67479882075674, -122.3302825332619 38.70194969250126, -122.35472031392915 38.686195309685644, -122.30530515346805 38.65338502553446, -122.29183073592166 38.63300153112006, -122.2721261560285 38.659253531560886, -122.27621971859112 38.68487960864333, -122.23549760903333 38.63183099361117, -122.23866873205486 38.65264404682006, -122.19640723798518 38.631811335055126, -122.18891193510468 38.64223337624635, -122.20200817628948 38.68434894874783, -122.13532168188407 38.658740386952815, -122.11552330979042 38.615651571248435, -122.12883582846473 38.60790876196091, -122.11432106480127 38.598783720367024, -122.12761198258626 38.58744582279092, -122.11851118907042 38.57275681100163, -122.17826827161359 38.56646929289704, -122.17820878427717 38.56429803463165, -122.18594203380847 38.55968782757449, -122.18927327883445 38.55409609415264, -122.09571883094951 38.512807381099826, -122.12773825068093 38.493306401874065, -122.12020347133524 38.50892559187455, -122.14727232943481 38.52998060801426, -122.16176659444181 38.51060317443994, -122.15706032605819 38.48366588209175, -122.16636300425607 38.52289183021769, -122.20536049669036 38.50655084609312, -122.20019115126937 38.501421187387955, -122.20109424199752 38.493417868935225, -122.23027162483366 38.51031634938969, -122.21030071062847 38.5066930311537, -122.21061813302904 38.525233117292366, -122.23676587839924 38.547877779843574, -122.23232659380963 38.55355392816056, -122.23520230584998 38.57340510956627, -122.2795975493494 38.613608736995275, -122.30919948227707 38.61018378637566, -122.2881335513849 38.61726276504307, -122.30248036242956 38.64554541014847, -122.39507139052853 38.714618064193616, -122.39319609718581 38.730466544450415, -122.37519586303344 38.71704408842247, -122.35682397069519 38.724965540027625, -122.37468490219811 38.75764876642625, -122.34911232025661 38.764593470782216, -122.4088519997378 38.84466900002375, -122.43547862530787 38.856443542784376, -122.40990816878026 38.8560427115232, -122.43145190009733 38.87019278329742, -122.51359708900213 38.859140342090846, -122.48854515263297 38.82001368397053, -122.41516570181273 38.79078621540965, -122.42050642512866 38.77980305006533, -122.44082904414067 38.789720778041875, -122.440731527525 38.77503683475719, -122.41241623720578 38.770219315118766, -122.41564233263112 38.749588350375085, -122.40615650950639 38.753498459322934, -122.40081281636012 38.75029831318407, -122.41702402418308 38.73804512602452, -122.42230642976912 38.754225462428465, -122.46040160582302 38.74794368082754, -122.48589656973074 38.764621156325376, -122.47894242635043 38.751656567848215, -122.51495246350953 38.73830577873947, -122.51208350410518 38.724660649165195, -122.49299470137301 38.71612844561037, -122.51173928945123 38.686625000864126, -122.56457769679649 38.723763964932225, -122.57430065269833 38.697808720492915), (-122.31518045645555 38.86870332593122, -122.31327770430954 38.88274330888665, -122.28883931099124 38.878848196607564, -122.29183543590722 38.87102930194363, -122.31518045645555 38.86870332593122), (-122.4717505393386 38.74414169099326, -122.4297175596092 38.75048856712853, -122.42654005046434 38.70880358392768, -122.4400375897478 38.697873080897146, -122.42862050464488 38.67883929261953, -122.45654699782094 38.68707917604386, -122.4765544492037 38.716732766570466, -122.50105856596313 38.721521397377806, -122.4717505393386 38.74414169099326))",True
21667,2020,CDF,GLASS,2020-09-27,2020-10-20,14.0,67484.34375,447043238.763344,272074.173454455,"MULTIPOLYGON (((-122.57253781675111 38.56248139932831, -122.61622446645947 38.52803954796733, -122.64681066907086 38.53555190451935, -122.65806174910253 38.51968154954613, -122.63777156645882 38.51235964823108, -122.65905269057392 38.48353485198117, -122.62758798681863 38.459250804099874, -122.6483131166549 38.45200667834893, -122.56839859461921 38.443276335153875, -122.5611006614881 38.430893538020804, -122.50155912520576 38.436684509281804, -122.47335098234035 38.463433956838905, -122.48619293292612 38.502889097974204, -122.51611286587105 38.531327175628576, -122.51421020175995 38.54875635200896, -122.57253781675111 38.56248139932831)), ((-122.56490371068445 38.431670053046666, -122.56555237337135 38.43181819412093, -122.56638637556932 38.430582216396026, -122.56515286920829 38.43009327496975, -122.56490371068445 38.431670053046666)), ((-122.56453252052087 38.432525582401276, -122.56416261225317 38.43271439261953, -122.56446728216997 38.43309841859384, -122.56473031247843 38.4326273523496, -122.56453252052087 38.432525582401276)), ((-122.47194720031722 38.58983519601881, -122.4722039028928 38.58994141737405, -122.47225701308906 38.58972012247262, -122.47208882870493 38.58963160558497, -122.47194720031722 38.58983519601881)), ((-122.44867251965226 38.61078290214955, -122.44952702050672 38.611216725411325, -122.45089421953821 38.610874925144515, -122.44940870429896 38.61003357196565, -122.44867251965226 38.61078290214955)), ((-122.4568704613918 38.62867976716587, -122.46368350998372 38.6272487060372, -122.46592985694613 38.621024452706784, -122.46163752056734 38.620370000002296, -122.4568704613918 38.62867976716587)), ((-122.56339957247106 38.67267321871501, -122.58976689124948 38.66080347569825, -122.58625034084838 38.60101316127668, -122.55161688831886 38.59264906518111, -122.54807204368124 38.56457037951652, -122.51980632329769 38.5827490067785, -122.52062925645474 38.56723972970374, -122.51076776596305 38.560237173311876, -122.52184060766592 38.56030352792362, -122.50951934217842 38.55860431061547, -122.51028902769698 38.561182908471004, -122.51864537476051 38.56721899708066, -122.51745375773949 38.56989026742407, -122.51910619792484 38.56757211670574, -122.51926302131557 38.57306969377455, -122.49294123454561 38.557188900890964, -122.50322693197236 38.54828646984873, -122.48585655247979 38.53799646044105, -122.48984749869084 38.52357103149051, -122.43587689788063 38.50521199828107, -122.46656063687065 38.561462532487276, -122.46701442442966 38.62730406353195, -122.56339957247106 38.67267321871501), (-122.48663986364461 38.526894253220384, -122.48528295750961 38.52830789380479, -122.48184444016395 38.524579996041936, -122.48734087385802 38.52410428087993, -122.48663986364461 38.526894253220384)))",True
21668,2020,CDF,QUAIL,2020-06-06,2020-06-18,14.0,1840.99804688,12174059.3285215,16855.2395454375,"POLYGON ((-122.0030622770388 38.48167705682079, -122.04140800041193 38.482745999791604, -122.04393100063409 38.47338199971622, -122.00165699932069 38.463106999955635, -122.0030622770388 38.48167705682079))",True
21675,2020,USF,DALTON ,2020-07-23,2020-08-15,1.0,1367.07763672,9939544.86099645,23649.3972105377,"POLYGON ((-121.08339020101286 41.72036357222186, -121.04866496850906 41.712749158001415, -121.03960665722128 41.731396583878585, -121.06588763622284 41.73656039764162, -121.08339020101286 41.72036357222186))",True
21676,2020,USF,ALLEN,2020-07-21,2020-08-27,1.0,1034.79431152,7439245.4776589,19543.3077463494,"MULTIPOLYGON (((-121.06992425098633 41.36309971809263, -121.08470110082887 41.36963428366911, -121.09730102461585 41.36324376071237, -121.08883960880009 41.34886200279201, -121.05056003556781 41.35613029415468, -121.06992425098633 41.36309971809263)), ((-121.06898308157156 41.346789390287476, -121.06977417214672 41.34677287588038, -121.06963900174762 41.345996095160395, -121.06868548139605 41.346158826681474, -121.06898308157156 41.346789390287476)), ((-121.07345128832006 41.34674514302379, -121.07379196181513 41.347257259206195, -121.07416423444866 41.346697500857914, -121.07365235373851 41.34662935520204, -121.07345128832006 41.34674514302379)))",True
21677,2020,USF,BEACH,2020-08-16,2020-08-27,1.0,3668.42700195,23903367.5145031,33018.521243984105,"POLYGON ((-118.95105497284682 37.949684268577, -119.02633845052246 37.94175004401315, -119.02756170171621 37.93633931486125, -118.98179014936997 37.91568026293646, -118.95781731333756 37.94195478971336, -118.94134678524823 37.939351528016566, -118.95105497284682 37.949684268577))",True
21678,2020,USF,LOYALTON,2020-08-14,2020-08-27,1.0,46720.8828125,319860110.44354,132036.550481914,"MULTIPOLYGON (((-120.13785555878681 39.752761315185715, -120.17339406666007 39.75009775022633, -120.21816977363177 39.718426751789465, -120.2216238902223 39.67480372858706, -120.15647779812 39.674050042003195, -120.13954494488318 39.65015676214629, -120.11757483270813 39.65356088799106, -120.09270429314428 39.63333180765403, -120.05140475819995 39.639817605621694, -120.04520791616373 39.616291254426514, -120.03526930440657 39.62631812122597, -120.01586601945971 39.61457762149629, -120.01965550499361 39.65690847088707, -120.06624907152036 39.68282562163817, -120.02807327975452 39.733781473128715, -120.02829863202501 39.75122645159186, -120.0559436156489 39.76125735959505, -120.03881581092746 39.7806544099305, -120.11286225186299 39.790765579594584, -120.12456938500485 39.779309570169815, -120.1118157361166 39.767236443088485, -120.13785555878681 39.752761315185715)), ((-120.07667470850205 39.63490663898562, -120.07669282931796 39.63534923303241, -120.07718440271279 39.6353312528774, -120.07691194278881 39.6348082739143, -120.07667470850205 39.63490663898562)))",True
21679,2020,USF,SHEEP,2020-08-17,2020-09-07,1.0,29541.12109375,205912404.478943,123134.869784303,"MULTIPOLYGON (((-120.6980879615366 40.32040655134867, -120.66200951587197 40.31092693449092, -120.6200068228424 40.32265675637641, -120.61081042252916 40.35464877430927, -120.56969814949066 40.36485755547381, -120.65785670222985 40.35056920828189, -120.69505846151291 40.36421294103525, -120.6792575178734 40.37049844547904, -120.70070971535458 40.375394375205936, -120.68762018278828 40.38542827017741, -120.72599420578787 40.383099448840646, -120.79922618018792 40.33740000768744, -120.79157829935473 40.29608927676053, -120.8083457952056 40.27752970333576, -120.75670518169727 40.24660429050483, -120.74698711802044 40.284049596173986, -120.6980879615366 40.32040655134867), (-120.70595598531 40.317759593570564, -120.70597710110906 40.31777020460581, -120.70593222397241 40.3177532948943, -120.70595598531 40.317759593570564)), ((-120.68765840430702 40.38377039180201, -120.68762615748325 40.38396741644179, -120.6878676003771 40.38397717062996, -120.68765840430702 40.38377039180201)), ((-120.59431679246568 40.3685908219404, -120.59451262250268 40.36776334418413, -120.59380608675194 40.36764734500948, -120.59345809198727 40.36828006485724, -120.59431679246568 40.3685908219404)), ((-120.66729126389123 40.35825037442239, -120.666945504135 40.35833873360855, -120.66684717274737 40.35847974964915, -120.66752801668099 40.35861265997171, -120.66729126389123 40.35825037442239)))",True
21680,2020,USF,DOLAN,2020-08-18,2020-12-31,14.0,124527.3125,772950527.937128,255261.39708297802,"POLYGON ((-121.32111079972762 35.98479879992324, -121.31785429992317 35.99828050017887, -121.25816861547875 35.979709047177565, -121.25550997863184 35.99962923520364, -121.31778615462402 36.07096440721741, -121.3475048173346 36.0744639065251, -121.33987061424992 36.093823784940575, -121.37405423450261 36.110688229306966, -121.37891667589666 36.12848127462447, -121.41537400669365 36.13972390318062, -121.41309790663071 36.15403629231447, -121.47543762405617 36.14885159799373, -121.47787701987144 36.17932880333845, -121.46768446426496 36.162849923522906, -121.44994135759131 36.17348528284049, -121.47815970531833 36.199399332906815, -121.46949550920023 36.202319410862025, -121.46897877848585 36.204804342423444, -121.49154294386338 36.209435418274516, -121.51602304506201 36.168333241643616, -121.55814612761104 36.16528455480619, -121.56655604121491 36.14206704033576, -121.57439901636491 36.15030378719246, -121.58101959282234 36.14436500383256, -121.57356262195333 36.130958558893184, -121.59662628117152 36.1358451842933, -121.63468933167422 36.1819686889116, -121.67528158077452 36.1802110989874, -121.5870971664366 36.04887771754177, -121.56186110597694 36.02561740187775, -121.53519257579552 36.03785120589702, -121.53052189327359 36.01621946148985, -121.50249857698127 36.00735900838118, -121.46983640368087 35.93690947819762, -121.45176280232265 35.97143119832959, -121.34505861318779 35.95669209781254, -121.32111079972762 35.98479879992324))",True
